# Results obtained using Qdoas (Qdoas version 3.2 - 12 September 2017), Royal Belgian Institute for Space Aeronomy (BIRA-IASB), http://uv-vis.aeronomie.be/software/QDOAS
# NO2_425-490.Chi	NO2_425-490.RMS	NO2_425-490.SlCol(NO2)	NO2_425-490.SlErr(NO2)	NO2_425-490.SlCol(no2a)	NO2_425-490.SlErr(no2a)	NO2_425-490.SlCol(O3)	NO2_425-490.SlErr(O3)	NO2_425-490.SlCol(O4)	NO2_425-490.SlErr(O4)	NO2_425-490.SlCol(H2O)	NO2_425-490.SlErr(H2O)	NO2_425-490.SlCol(Ring)	NO2_425-490.SlErr(Ring)	NO2_425-490.Offset (Constant)	NO2_425-490.Offset (Order 1)	NO2_425-490.Shift(Spectrum)	NO2_425-490.Stretch(Spectrum)1	NO2_425-490.Stretch(Spectrum)2	
 1.4257e-004	 1.1703e-002	 5.6656e+016	 1.6730e+016	 3.1103e+016	 5.4730e+016	 1.1724e+020	 1.5544e+019	 2.8697e+003	 7.1088e+002	-2.9634e+022	 1.6980e+023	-2.6620e-001	 2.3313e-002	-1.1993e+000	-2.7841e-002	 7.0429e-002	-1.0037e-003	 0.0000e+000	
 1.4529e-004	 1.1814e-002	 6.8950e+016	 1.6889e+016	 3.2695e+016	 5.5250e+016	 1.1556e+020	 1.5691e+019	 2.9314e+003	 7.1764e+002	 1.2941e+022	 1.7142e+023	-2.8531e-001	 2.3535e-002	-1.2162e+000	-2.8402e-002	 7.0139e-002	-1.0256e-003	 0.0000e+000	
 1.4726e-004	 1.1894e-002	 6.7378e+016	 1.7003e+016	 3.2959e+016	 5.5623e+016	 1.1639e+020	 1.5797e+019	 2.9787e+003	 7.2248e+002	 2.8492e+022	 1.7257e+023	-2.9309e-001	 2.3693e-002	-1.2423e+000	-2.9130e-002	 6.9674e-002	-1.0221e-003	 0.0000e+000	
 1.3853e-004	 1.1536e-002	 6.4416e+016	 1.6491e+016	 3.7943e+016	 5.3949e+016	 1.1903e+020	 1.5322e+019	 2.8875e+003	 7.0074e+002	-5.1860e+022	 1.6738e+023	-2.5396e-001	 2.2980e-002	-1.1580e+000	-2.6963e-002	 7.0355e-002	-1.0406e-003	 0.0000e+000	
 1.4421e-004	 1.1770e-002	 6.5943e+016	 1.6825e+016	 3.4680e+016	 5.5044e+016	 1.1574e+020	 1.5633e+019	 2.8915e+003	 7.1495e+002	-3.0889e+021	 1.7078e+023	-2.8120e-001	 2.3447e-002	-1.2140e+000	-2.8051e-002	 7.0061e-002	-1.0475e-003	 0.0000e+000	
 1.4035e-004	 1.1611e-002	 7.1932e+016	 1.6599e+016	 3.6985e+016	 5.4302e+016	 1.1670e+020	 1.5422e+019	 2.7746e+003	 7.0531e+002	-4.3656e+022	 1.6847e+023	-2.5997e-001	 2.3130e-002	-1.1706e+000	-2.6907e-002	 7.0500e-002	-1.0674e-003	 0.0000e+000	
 1.4344e-004	 1.1738e-002	 7.2300e+016	 1.6780e+016	 3.7569e+016	 5.4897e+016	 1.1688e+020	 1.5591e+019	 2.8680e+003	 7.1304e+002	-3.1629e+021	 1.7032e+023	-2.7803e-001	 2.3384e-002	-1.2129e+000	-2.8058e-002	 7.0351e-002	-1.0147e-003	 0.0000e+000	
 1.4409e-004	 1.1765e-002	 6.5073e+016	 1.6818e+016	 3.3732e+016	 5.5021e+016	 1.1587e+020	 1.5626e+019	 2.8859e+003	 7.1465e+002	-1.5421e+022	 1.7070e+023	-2.7853e-001	 2.3437e-002	-1.2218e+000	-2.8421e-002	 7.0214e-002	-1.0215e-003	 0.0000e+000	
 1.4473e-004	 1.1791e-002	 6.3793e+016	 1.6856e+016	 3.2127e+016	 5.5144e+016	 1.1631e+020	 1.5661e+019	 2.8818e+003	 7.1625e+002	-6.2154e+021	 1.7109e+023	-2.7894e-001	 2.3489e-002	-1.2163e+000	-2.8147e-002	 7.0133e-002	-1.0150e-003	 0.0000e+000	
 1.4229e-004	 1.1691e-002	 7.0243e+016	 1.6713e+016	 3.7653e+016	 5.4676e+016	 1.1680e+020	 1.5528e+019	 2.8372e+003	 7.1017e+002	-2.2595e+022	 1.6963e+023	-2.6498e-001	 2.3290e-002	-1.1756e+000	-2.7063e-002	 7.0080e-002	-1.0455e-003	 0.0000e+000	
 1.6396e-004	 1.2550e-002	 6.1686e+016	 1.7941e+016	 1.5254e+016	 5.8693e+016	 1.1683e+020	 1.6669e+019	 3.5400e+003	 7.6235e+002	 1.7987e+023	 1.8210e+023	-3.7797e-001	 2.5001e-002	-1.3925e+000	-3.2683e-002	 6.9900e-002	-9.2804e-004	 0.0000e+000	
 1.4014e-004	 1.1602e-002	 6.8224e+016	 1.6586e+016	 3.4930e+016	 5.4262e+016	 1.1711e+020	 1.5411e+019	 2.8427e+003	 7.0480e+002	-4.8269e+022	 1.6835e+023	-2.6059e-001	 2.3113e-002	-1.1697e+000	-2.7310e-002	 7.0694e-002	-1.0521e-003	 0.0000e+000	
 1.4566e-004	 1.1829e-002	 7.3414e+016	 1.6910e+016	 3.3985e+016	 5.5320e+016	 1.1528e+020	 1.5711e+019	 2.9441e+003	 7.1854e+002	 3.0337e+022	 1.7163e+023	-2.8946e-001	 2.3564e-002	-1.2248e+000	-2.8688e-002	 7.0061e-002	-1.0109e-003	 0.0000e+000	
 1.6305e-004	 1.2515e-002	 6.0432e+016	 1.7891e+016	 1.6808e+016	 5.8530e+016	 1.1670e+020	 1.6623e+019	 3.4527e+003	 7.6023e+002	 1.8216e+023	 1.8159e+023	-3.7012e-001	 2.4932e-002	-1.3729e+000	-3.2216e-002	 6.9449e-002	-9.7300e-004	 0.0000e+000	
 1.4129e-004	 1.1650e-002	 7.0727e+016	 1.6654e+016	 3.5592e+016	 5.4483e+016	 1.1811e+020	 1.5474e+019	 2.8496e+003	 7.0767e+002	-3.5510e+022	 1.6904e+023	-2.6189e-001	 2.3208e-002	-1.1723e+000	-2.7241e-002	 7.0468e-002	-1.0450e-003	 0.0000e+000	
 1.4047e-004	 1.1616e-002	 7.0837e+016	 1.6606e+016	 3.6359e+016	 5.4326e+016	 1.1683e+020	 1.5429e+019	 2.8692e+003	 7.0564e+002	-4.2364e+022	 1.6855e+023	-2.5945e-001	 2.3141e-002	-1.1696e+000	-2.7285e-002	 7.0720e-002	-1.0259e-003	 0.0000e+000	
 1.4720e-004	 1.1891e-002	 6.6844e+016	 1.6999e+016	 2.8958e+016	 5.5613e+016	 1.1606e+020	 1.5794e+019	 3.0075e+003	 7.2234e+002	 3.8018e+022	 1.7254e+023	-2.9109e-001	 2.3689e-002	-1.2263e+000	-2.8664e-002	 6.9528e-002	-1.0056e-003	 0.0000e+000	
 1.5383e-004	 1.2156e-002	 7.6284e+016	 1.7378e+016	 2.6612e+016	 5.6851e+016	 1.1555e+020	 1.6146e+019	 3.1267e+003	 7.3842e+002	 9.4250e+022	 1.7638e+023	-3.3129e-001	 2.4216e-002	-1.2928e+000	-3.0386e-002	 6.9728e-002	-9.9676e-004	 0.0000e+000	
 1.4558e-004	 1.1825e-002	 6.2109e+016	 1.6905e+016	 3.0258e+016	 5.5305e+016	 1.1571e+020	 1.5707e+019	 2.9224e+003	 7.1834e+002	-9.9798e+021	 1.7159e+023	-2.8488e-001	 2.3558e-002	-1.2264e+000	-2.8427e-002	 6.9818e-002	-1.0182e-003	 0.0000e+000	
 1.6252e-004	 1.2495e-002	 5.7580e+016	 1.7862e+016	 1.5190e+016	 5.8435e+016	 1.1738e+020	 1.6596e+019	 3.4871e+003	 7.5900e+002	 1.6200e+023	 1.8130e+023	-3.6798e-001	 2.4891e-002	-1.3725e+000	-3.2195e-002	 7.0460e-002	-9.0561e-004	 0.0000e+000	
 1.4386e-004	 1.1756e-002	 6.8936e+016	 1.6805e+016	 3.5759e+016	 5.4978e+016	 1.1663e+020	 1.5614e+019	 2.8472e+003	 7.1410e+002	-7.6701e+021	 1.7057e+023	-2.7230e-001	 2.3418e-002	-1.1912e+000	-2.7486e-002	 6.9833e-002	-1.0528e-003	 0.0000e+000	
 1.4391e-004	 1.1757e-002	 7.3191e+016	 1.6808e+016	 3.6143e+016	 5.4986e+016	 1.1695e+020	 1.5616e+019	 2.8750e+003	 7.1420e+002	 6.8041e+021	 1.7060e+023	-2.7501e-001	 2.3422e-002	-1.1907e+000	-2.7436e-002	 7.0231e-002	-1.0419e-003	 0.0000e+000	
 1.4600e-004	 1.1842e-002	 6.4942e+016	 1.6929e+016	 2.9395e+016	 5.5384e+016	 1.1725e+020	 1.5729e+019	 2.9357e+003	 7.1937e+002	 1.5810e+022	 1.7183e+023	-2.8419e-001	 2.3591e-002	-1.2283e+000	-2.8550e-002	 7.0032e-002	-1.0057e-003	 0.0000e+000	
 1.4541e-004	 1.1818e-002	 6.4884e+016	 1.6895e+016	 2.8492e+016	 5.5272e+016	 1.1567e+020	 1.5698e+019	 2.8673e+003	 7.1792e+002	-3.7115e+021	 1.7148e+023	-2.8593e-001	 2.3544e-002	-1.2413e+000	-2.8914e-002	 6.9432e-002	-1.0413e-003	 0.0000e+000	
 1.4483e-004	 1.1795e-002	 6.8993e+016	 1.6862e+016	 3.0712e+016	 5.5162e+016	 1.1628e+020	 1.5666e+019	 2.9465e+003	 7.1649e+002	 1.7860e+022	 1.7114e+023	-2.8267e-001	 2.3497e-002	-1.2189e+000	-2.8522e-002	 7.0145e-002	-1.0242e-003	 0.0000e+000	
 1.5043e-004	 1.2021e-002	 7.0472e+016	 1.7185e+016	 2.8921e+016	 5.6219e+016	 1.1460e+020	 1.5967e+019	 3.0043e+003	 7.3022e+002	 6.5459e+022	 1.7442e+023	-3.1392e-001	 2.3947e-002	-1.2573e+000	-2.9476e-002	 6.9423e-002	-1.0071e-003	 0.0000e+000	
 1.4051e-004	 1.1618e-002	 6.7301e+016	 1.6608e+016	 3.8067e+016	 5.4333e+016	 1.1775e+020	 1.5431e+019	 2.8549e+003	 7.0573e+002	-4.6292e+022	 1.6857e+023	-2.5756e-001	 2.3144e-002	-1.1665e+000	-2.7133e-002	 7.0739e-002	-1.0375e-003	 0.0000e+000	
 1.4126e-004	 1.1649e-002	 7.1411e+016	 1.6653e+016	 3.9804e+016	 5.4479e+016	 1.1787e+020	 1.5472e+019	 2.8661e+003	 7.0762e+002	-1.9062e+022	 1.6902e+023	-2.6381e-001	 2.3206e-002	-1.1698e+000	-2.6952e-002	 7.0555e-002	-1.0520e-003	 0.0000e+000	
 1.4479e-004	 1.1793e-002	 6.3293e+016	 1.6859e+016	 3.2513e+016	 5.5155e+016	 1.1745e+020	 1.5664e+019	 2.9111e+003	 7.1640e+002	-1.0757e+022	 1.7112e+023	-2.8003e-001	 2.3494e-002	-1.2280e+000	-2.8518e-002	 6.9965e-002	-1.0149e-003	 0.0000e+000	
 1.4298e-004	 1.1719e-002	 7.1183e+016	 1.6754e+016	 3.4347e+016	 5.4809e+016	 1.1589e+020	 1.5566e+019	 2.8384e+003	 7.1191e+002	-1.1842e+022	 1.7005e+023	-2.7352e-001	 2.3347e-002	-1.1971e+000	-2.7649e-002	 6.9972e-002	-1.0511e-003	 0.0000e+000	
 1.4668e-004	 1.1870e-002	 7.1399e+016	 1.6969e+016	 2.9549e+016	 5.5514e+016	 1.1531e+020	 1.5766e+019	 2.8995e+003	 7.2106e+002	 1.0197e+022	 1.7223e+023	-2.8720e-001	 2.3647e-002	-1.2202e+000	-2.8421e-002	 7.0067e-002	-1.0248e-003	 0.0000e+000	
 1.4672e-004	 1.1872e-002	 5.4052e+016	 1.6971e+016	 2.7167e+016	 5.5520e+016	 1.1777e+020	 1.5768e+019	 3.1369e+003	 7.2114e+002	 4.1918e+022	 1.7225e+023	-2.8795e-001	 2.3650e-002	-1.2299e+000	-2.8848e-002	 6.9841e-002	-1.0221e-003	 0.0000e+000	
 1.4651e-004	 1.1863e-002	 7.5115e+016	 1.6959e+016	 3.3071e+016	 5.5482e+016	 1.1615e+020	 1.5757e+019	 2.9057e+003	 7.2064e+002	 2.6942e+022	 1.7213e+023	-2.9399e-001	 2.3633e-002	-1.2360e+000	-2.8504e-002	 6.9447e-002	-1.0451e-003	 0.0000e+000	
 1.8188e-004	 1.3218e-002	 6.6130e+016	 1.8896e+016	 3.4602e+015	 6.1817e+016	 1.1825e+020	 1.7556e+019	 3.8523e+003	 8.0293e+002	 2.6505e+023	 1.9179e+023	-4.6992e-001	 2.6332e-002	-1.5655e+000	-3.5905e-002	 6.8631e-002	-9.5830e-004	 0.0000e+000	
 1.6387e-004	 1.2547e-002	 6.1082e+016	 1.7936e+016	 1.5748e+016	 5.8677e+016	 1.1634e+020	 1.6665e+019	 3.4990e+003	 7.6214e+002	 1.7070e+023	 1.8205e+023	-3.7995e-001	 2.4994e-002	-1.3921e+000	-3.2728e-002	 7.0193e-002	-9.1837e-004	 0.0000e+000	
 1.6035e-004	 1.2411e-002	 5.7219e+016	 1.7742e+016	 1.8518e+016	 5.8043e+016	 1.1712e+020	 1.6484e+019	 3.4409e+003	 7.5390e+002	 1.5965e+023	 1.8008e+023	-3.5774e-001	 2.4724e-002	-1.3576e+000	-3.1923e-002	 7.0223e-002	-9.2427e-004	 0.0000e+000	
 1.4580e-004	 1.1834e-002	 7.6508e+016	 1.6918e+016	 3.2084e+016	 5.5346e+016	 1.1703e+020	 1.5719e+019	 2.8945e+003	 7.1888e+002	 1.0023e+022	 1.7171e+023	-2.8328e-001	 2.3575e-002	-1.2102e+000	-2.7957e-002	 7.0156e-002	-1.0374e-003	 0.0000e+000	
 1.4457e-004	 1.1784e-002	 7.4894e+016	 1.6846e+016	 3.5183e+016	 5.5112e+016	 1.1594e+020	 1.5652e+019	 2.8205e+003	 7.1584e+002	 6.3872e+021	 1.7099e+023	-2.7696e-001	 2.3476e-002	-1.1957e+000	-2.7617e-002	 7.0063e-002	-1.0563e-003	 0.0000e+000	
 1.4405e-004	 1.1763e-002	 6.4644e+016	 1.6816e+016	 3.5048e+016	 5.5013e+016	 1.1644e+020	 1.5624e+019	 2.8607e+003	 7.1455e+002	-6.2259e+021	 1.7068e+023	-2.7516e-001	 2.3433e-002	-1.2144e+000	-2.8142e-002	 6.9738e-002	-1.0433e-003	 0.0000e+000	
 1.3858e-004	 1.1538e-002	 6.3504e+016	 1.6494e+016	 3.3287e+016	 5.3959e+016	 1.1767e+020	 1.5325e+019	 2.7840e+003	 7.0086e+002	-6.9265e+022	 1.6741e+023	-2.5077e-001	 2.2985e-002	-1.1523e+000	-2.6652e-002	 7.0814e-002	-1.0401e-003	 0.0000e+000	
 1.4423e-004	 1.1771e-002	 6.4439e+016	 1.6827e+016	 3.2473e+016	 5.5048e+016	 1.1693e+020	 1.5634e+019	 2.9128e+003	 7.1500e+002	-2.1035e+021	 1.7079e+023	-2.8127e-001	 2.3448e-002	-1.2310e+000	-2.8514e-002	 6.9834e-002	-1.0416e-003	 0.0000e+000	
 1.3910e-004	 1.1559e-002	 6.4976e+016	 1.6525e+016	 3.9775e+016	 5.4060e+016	 1.1848e+020	 1.5353e+019	 2.8666e+003	 7.0218e+002	-5.2266e+022	 1.6772e+023	-2.5041e-001	 2.3028e-002	-1.1553e+000	-2.6816e-002	 7.0906e-002	-1.0352e-003	 0.0000e+000	
 1.5840e-004	 1.2335e-002	 7.9896e+016	 1.7634e+016	 2.3991e+016	 5.7689e+016	 1.1507e+020	 1.6384e+019	 3.2012e+003	 7.4931e+002	 1.3752e+023	 1.7898e+023	-3.5104e-001	 2.4573e-002	-1.3344e+000	-3.1347e-002	 7.0010e-002	-9.8349e-004	 0.0000e+000	
 1.3990e-004	 1.1592e-002	 6.4918e+016	 1.6572e+016	 3.7512e+016	 5.4215e+016	 1.1695e+020	 1.5397e+019	 2.7890e+003	 7.0419e+002	-6.9834e+022	 1.6820e+023	-2.4746e-001	 2.3093e-002	-1.1452e+000	-2.6341e-002	 7.0724e-002	-1.0510e-003	 0.0000e+000	
 1.6783e-004	 1.2697e-002	 5.9545e+016	 1.8151e+016	 1.2591e+016	 5.9381e+016	 1.1695e+020	 1.6865e+019	 3.6295e+003	 7.7129e+002	 1.9485e+023	 1.8423e+023	-3.9813e-001	 2.5294e-002	-1.4217e+000	-3.3255e-002	 6.9989e-002	-9.1336e-004	 0.0000e+000	
 1.6162e-004	 1.2460e-002	 5.8636e+016	 1.7813e+016	 1.5942e+016	 5.8273e+016	 1.1630e+020	 1.6550e+019	 3.4478e+003	 7.5690e+002	 1.6077e+023	 1.8079e+023	-3.7007e-001	 2.4822e-002	-1.3749e+000	-3.2192e-002	 7.0016e-002	-9.1703e-004	 0.0000e+000	
 1.4965e-004	 1.1990e-002	 7.3601e+016	 1.7140e+016	 3.3125e+016	 5.6072e+016	 1.1583e+020	 1.5925e+019	 3.0279e+003	 7.2831e+002	 5.8371e+022	 1.7397e+023	-3.0360e-001	 2.3885e-002	-1.2417e+000	-2.9061e-002	 6.9993e-002	-1.0207e-003	 0.0000e+000	
 1.5973e-004	 1.2387e-002	 7.8582e+016	 1.7708e+016	 2.1830e+016	 5.7930e+016	 1.1449e+020	 1.6453e+019	 3.2232e+003	 7.5244e+002	 1.3323e+023	 1.7973e+023	-3.5859e-001	 2.4676e-002	-1.3446e+000	-3.1527e-002	 6.9653e-002	-9.8343e-004	 0.0000e+000	
 1.4341e-004	 1.1737e-002	 6.3936e+016	 1.6779e+016	 3.1755e+016	 5.4892e+016	 1.1617e+020	 1.5590e+019	 2.8755e+003	 7.1298e+002	-1.8840e+022	 1.7030e+023	-2.7797e-001	 2.3382e-002	-1.2142e+000	-2.8045e-002	 6.9892e-002	-1.0289e-003	 0.0000e+000	
 1.4474e-004	 1.1791e-002	 6.6282e+016	 1.6857e+016	 3.2488e+016	 5.5146e+016	 1.1644e+020	 1.5662e+019	 2.9008e+003	 7.1628e+002	 8.5863e+020	 1.7109e+023	-2.8383e-001	 2.3490e-002	-1.2301e+000	-2.8473e-002	 6.9449e-002	-1.0254e-003	 0.0000e+000	
 1.4545e-004	 1.1820e-002	 6.4938e+016	 1.6898e+016	 2.9200e+016	 5.5281e+016	 1.1588e+020	 1.5700e+019	 2.9079e+003	 7.1803e+002	 5.1118e+021	 1.7151e+023	-2.8299e-001	 2.3548e-002	-1.2252e+000	-2.8595e-002	 6.9797e-002	-1.0168e-003	 0.0000e+000	
 1.4438e-004	 1.1777e-002	 6.3887e+016	 1.6835e+016	 3.2402e+016	 5.5076e+016	 1.1707e+020	 1.5642e+019	 2.9306e+003	 7.1537e+002	 3.8969e+021	 1.7087e+023	-2.8094e-001	 2.3460e-002	-1.2216e+000	-2.8282e-002	 7.0069e-002	-1.0159e-003	 0.0000e+000	
 1.4170e-004	 1.1667e-002	 7.0410e+016	 1.6679e+016	 3.4553e+016	 5.4563e+016	 1.1784e+020	 1.5496e+019	 2.8040e+003	 7.0871e+002	-3.7024e+022	 1.6929e+023	-2.6797e-001	 2.3242e-002	-1.1759e+000	-2.7001e-002	 7.0246e-002	-1.0429e-003	 0.0000e+000	
 1.3938e-004	 1.1571e-002	 6.9360e+016	 1.6542e+016	 3.4188e+016	 5.4115e+016	 1.1762e+020	 1.5369e+019	 2.8432e+003	 7.0289e+002	-4.4014e+022	 1.6789e+023	-2.6077e-001	 2.3051e-002	-1.1705e+000	-2.7197e-002	 7.0717e-002	-1.0451e-003	 0.0000e+000	
 1.4251e-004	 1.1700e-002	 7.1988e+016	 1.6726e+016	 3.4152e+016	 5.4718e+016	 1.1710e+020	 1.5540e+019	 2.8383e+003	 7.1072e+002	-1.9695e+022	 1.6976e+023	-2.6664e-001	 2.3308e-002	-1.1798e+000	-2.7218e-002	 7.0457e-002	-1.0363e-003	 0.0000e+000	
 1.6069e-004	 1.2424e-002	 7.9178e+016	 1.7761e+016	 2.1560e+016	 5.8104e+016	 1.1570e+020	 1.6502e+019	 3.2845e+003	 7.5470e+002	 1.3779e+023	 1.8027e+023	-3.6828e-001	 2.4750e-002	-1.3687e+000	-3.2180e-002	 6.9976e-002	-9.2435e-004	 0.0000e+000	
 1.4108e-004	 1.1641e-002	 7.2879e+016	 1.6642e+016	 3.8827e+016	 5.4443e+016	 1.1728e+020	 1.5462e+019	 2.8217e+003	 7.0715e+002	-3.2135e+022	 1.6891e+023	-2.6298e-001	 2.3191e-002	-1.1715e+000	-2.6938e-002	 7.0231e-002	-1.0628e-003	 0.0000e+000	
 1.5257e-004	 1.2106e-002	 7.4971e+016	 1.7306e+016	 2.8374e+016	 5.6617e+016	 1.1531e+020	 1.6080e+019	 3.1091e+003	 7.3539e+002	 9.2541e+022	 1.7566e+023	-3.2459e-001	 2.4117e-002	-1.2774e+000	-2.9877e-002	 6.9732e-002	-9.8929e-004	 0.0000e+000	
 1.4340e-004	 1.1737e-002	 6.9737e+016	 1.6778e+016	 3.2871e+016	 5.4889e+016	 1.1644e+020	 1.5589e+019	 2.8470e+003	 7.1294e+002	-2.9873e+022	 1.7029e+023	-2.7097e-001	 2.3381e-002	-1.2034e+000	-2.7837e-002	 7.0217e-002	-1.0336e-003	 0.0000e+000	
 1.4492e-004	 1.1799e-002	 6.3890e+016	 1.6867e+016	 3.3387e+016	 5.5180e+016	 1.1580e+020	 1.5671e+019	 2.8908e+003	 7.1672e+002	-3.0868e+021	 1.7120e+023	-2.8389e-001	 2.3505e-002	-1.2318e+000	-2.8593e-002	 7.0067e-002	-1.0173e-003	 0.0000e+000	
 1.4072e-004	 1.1626e-002	 7.2072e+016	 1.6621e+016	 3.9645e+016	 5.4373e+016	 1.1766e+020	 1.5442e+019	 2.8231e+003	 7.0624e+002	-3.6382e+022	 1.6870e+023	-2.5696e-001	 2.3161e-002	-1.1672e+000	-2.6984e-002	 6.9907e-002	-1.0659e-003	 0.0000e+000	
 1.4417e-004	 1.1768e-002	 7.0468e+016	 1.6823e+016	 3.2025e+016	 5.5036e+016	 1.1606e+020	 1.5631e+019	 2.8610e+003	 7.1486e+002	-2.2196e+022	 1.7075e+023	-2.7554e-001	 2.3443e-002	-1.2076e+000	-2.7932e-002	 6.9689e-002	-1.0656e-003	 0.0000e+000	
 1.5014e-004	 1.2009e-002	 7.3837e+016	 1.7168e+016	 3.4086e+016	 5.6165e+016	 1.1607e+020	 1.5951e+019	 2.9914e+003	 7.2951e+002	 4.2559e+022	 1.7425e+023	-3.0794e-001	 2.3924e-002	-1.2622e+000	-2.9266e-002	 6.9885e-002	-1.0416e-003	 0.0000e+000	
 1.4023e-004	 1.1606e-002	 7.1203e+016	 1.6592e+016	 4.0546e+016	 5.4279e+016	 1.1798e+020	 1.5416e+019	 2.8428e+003	 7.0502e+002	-3.9126e+022	 1.6840e+023	-2.5593e-001	 2.3121e-002	-1.1653e+000	-2.6910e-002	 7.0714e-002	-1.0470e-003	 0.0000e+000	
 1.4504e-004	 1.1804e-002	 7.1597e+016	 1.6874e+016	 3.9563e+016	 5.5203e+016	 1.1754e+020	 1.5678e+019	 2.9346e+003	 7.1702e+002	 5.6404e+020	 1.7127e+023	-2.8280e-001	 2.3514e-002	-1.2107e+000	-2.7868e-002	 7.0253e-002	-1.0592e-003	 0.0000e+000	
 1.7028e-004	 1.2789e-002	 6.2926e+016	 1.8283e+016	 8.5958e+015	 5.9813e+016	 1.1840e+020	 1.6987e+019	 3.6832e+003	 7.7690e+002	 2.2498e+023	 1.8557e+023	-4.0968e-001	 2.5478e-002	-1.4570e+000	-3.3889e-002	 6.9802e-002	-9.1406e-004	 0.0000e+000	
